LSOA,FTTP_AVAILABILITY,FTTC_AVAILABILITY,GFAST_AVAILABILITY,DSL_AVAILABILITY,CABLE_AVAILABILITY,OPERATOR_COUNT,DOWN_MBPS,UP_MBPS
E01015874,0.4375,0.890625,0.046875,0.984375,0.484375,5.301587,106.7008214,66.53192857
E01024945,0.746032,0.873016,0.126984,1,0.619048,7.190476,54.40107302,11.46920635
E01014803,0.019231,0.711538,0.269231,0.980769,0,3.653846,29.77404762,7.256904762
E01030767,0.033333,1,0,1,0.933333,5.6,71.464,11.88183333
E01023096,0.071429,0.892857,0,0.982143,0.732143,5.321429,82.40912821,18.11516667
95GG32S1,0.918605,0.069767,0,0.069767,0.604651,4,91.11419643,17.4419375
E01017466,0.138462,0.538462,0.169231,0.876923,0.630769,4.66129,119.3333929,29.1219881
E01015924,0.818182,0.969697,0,0.969697,0.69697,6,119.8273214,17.27160714
E01014370,0.397321,0.241071,0.075893,0.486607,0.15625,3.384615,52.74746914,12.6537963
E01005236,0.722222,0.472222,0.527778,1,0.722222,5.638889,51.54096667,12.27463333
E01017478,0.026667,0.893333,0,0.946667,0,1.959459,24.43460494,6.055209877
E01013384,0.952381,0.190476,0.02381,1,0.428571,6.857143,86.56420238,20.06836905
E01006523,0,0.387097,0.516129,0.967742,0.903226,5.129032,45.38769231,6.930076923
E01023289,0.097561,0.926829,0.02439,0.95122,0.780488,5.317073,94.66696875,12.90671875
E01015120,0.5625,0.9375,0,0.9375,1,6.03125,77.29396429,11.06230952
E01021569,0.326087,1,0,1,0,3.043478,33.36839815,7.457058642
S01006756,0.533333,1,0,1,0,5.133333,65.90166667,27.94791667
S01012273,0.333333,0.75,0,1,0,1.388889,46.65157692,11.07046154
E01032221,0.119048,1,0,1,0,4.02381,20.98257639,5.3210625
E01005959,0.466667,1,0,1,0.933333,6.3,71.56101111,15.06371111
E01003271,1,0,0,0,0.925926,5.518519,49.49930769,6.550728205
E01015376,0.96875,1,0,1,1,8.75,91.71985556,26.44033333
E01024095,0.923077,1,0,1,0,4.74359,27.11209259,7.339703704
E01029954,0.402174,0.826087,0.152174,0.978261,0.434783,3.815217,36.83923913,8.583695652
E01024426,0.253521,0.84507,0,0.887324,0.521127,3.71831,40.24018391,7.637367816
E01023155,0.731707,0.493902,0,0.77439,0.091463,4,81.42815172,20.05213621
W01000361,0.042254,0.591549,0.366197,0.957746,0,2,32.21563889,7.209138889
E01018607,0.018868,0.962264,0,0.962264,0.622642,5.211538,39.2105119,10.24606548
E01009757,0.057971,0.710145,0,0.898551,0.507246,4.647059,66.50721296,10.6600463
E01008246,0,0.789474,0,1,0.842105,4.684211,98.73716667,12.28244444
W01001638,0,0.766667,0.233333,1,0,3,30.23061111,8.909461111
W01001456,0.125,0.625,0,0.625,0,2.625,26.10204545,5.674727273
E01010732,0.166667,0.875,0,0.9375,0.770833,5.395833,83.32814815,11.61222222
E01023405,0.782609,0.782609,0.217391,1,0.913043,6.043478,110.8153125,10.5409375
E01024280,0.873016,0.428571,0,0.428571,0.380952,4.238095,136.8102105,28.81561404
E01026892,0.327586,0.603448,0,0.689655,0,2.263158,29.93118333,6.3722
E01006081,0.68,0.94,0.06,1,0,3.94,39.87684058,12.1407029
E01012111,0,0.971429,0,1,0.885714,4.657143,66.0507,14.707
E01018093,0.142857,0.967033,0,0.967033,0.395604,3.494505,37.06100575,7.514344828
E01033562,0.483333,0.333333,0,0.666667,0.766667,4.866667,94.69294118,15.77047059
E01029456,0.194444,0.75,0.25,1,0,3.944444,36.69860417,7.411208333
E01014591,0.212766,0.425532,0.319149,0.957447,0.87234,5.255319,38.75322222,8.509
E01020821,0.357143,0.971429,0,0.971429,0,3.214286,40.10995833,12.1972
E01020145,0.509615,0.509615,0,0.634615,0.259615,3.079208,66.86586559,12.5298871
W01000763,0.761905,0,0.238095,0.238095,0.952381,4.904762,72.20202727,17.27826364
E01009947,0.127273,1,0,1,0.818182,4.818182,83.5851625,13.46915
E01017748,0.162791,0.976744,0,0.976744,0.697674,5.325581,45.40354167,9.985083333
E01011036,0.68,0.72,0,0.8,1,6,67.96892857,35.205
E01030886,0.490196,0.941176,0,0.941176,0,4.294118,36.3240119,19.3712619
E01019772,0.076923,1,0,1,0,3.230769,26.64930298,6.053123214
E01015258,0.787879,0.681818,0.015152,0.818182,0.515152,4.575758,59.39504762,10.02414286
E01029542,0.627907,0.906977,0,0.906977,0.348837,3.97619,58.90204167,9.268138889
E01025783,0.263158,0.929825,0,0.947368,0,2.859649,45.94995062,9.890545679
E01026144,0.166667,0.833333,0,0.888889,0.888889,6.6,75.21535714,9.9225
E01025488,0.474359,0.24359,0.038462,0.282051,0.012821,2.717949,55.46369565,13.4161413
E01019221,0.027027,0.702703,0.27027,0.972973,0.189189,4.810811,41.26732051,10.85247436
E01015993,0.833333,0.966667,0,0.966667,0.833333,6.3,74.77854545,12.645
E01023926,0.013333,0.933333,0.013333,0.96,0.72,5.416667,72.18469697,11.2045303
E01031218,0.30137,0.794521,0,0.917808,0,2.138889,23.81588333,5.3877875
E01007395,0.508772,0.719298,0,0.859649,0.421053,4.285714,74.80392308,10.3995
S01008622,0.666667,0.5,0.5,1,1,5.833333,38.954,5.9106
E01002281,0.810345,0.948276,0,1,0.431034,4.982759,84.22451961,17.18305882
E01026559,0.512821,0.923077,0,0.923077,0.641026,5.128205,103.7704744,27.60939744
E01016292,0.62069,1,0,1,0.896552,5.793103,130.1236026,16.52663462
E01019344,0.09589,0.821918,0,0.90411,0,1,33.02302174,6.49123913
E01033648,0.037037,0.962963,0,1,1,5,73.59059524,11.29244048
E01020493,0.033898,0.881356,0,0.881356,0,2.913793,34.28147917,8.16378125
E01032496,0.509434,0.660377,0.339623,1,0.509434,5.188679,42.09763043,8.398724638
S01009366,0.652174,1,0,1,0.73913,6.130435,48.16157576,10.88248485
E01017532,0.323529,1,0,1,0.882353,5.764706,66.29370588,12.10429412
W01000088,0.290698,0.755814,0,0.767442,0,2.940476,37.67565476,8.757440476
E01024503,0.690476,0.928571,0,1,0.761905,6.952381,63.7542807,10.67186842
S01010055,0.107143,0.714286,0.178571,0.946429,0.339286,4.267857,91.37140741,13.0952963
E01000752,0.769231,0.769231,0,0.846154,0.961538,4.884615,47.8887,8.19974
E01005093,0.807018,0.912281,0.070175,0.982456,0.175439,4.375,42.53585,13.00045
E01021584,0.958333,1,0.083333,1,0.916667,5.833333,75.08081818,16.29412121
E01003748,0.465116,0.883721,0.023256,0.930233,0.72093,5.285714,79.14105556,10.09463889
E01010797,0.538462,0.980769,0,0.980769,0.230769,3.807692,72.37742105,13.01784211
E01033041,0.648649,0.810811,0,0.810811,0,2.783784,68.92776471,17.87083333
E01011414,0.828571,0.171429,0,0.171429,0.971429,5.114286,59.53579333,11.85629167
E01027909,0.601942,0.737864,0,0.737864,0,3.009709,30.7065098,6.399078431
E01032359,0.051282,0.961538,0,0.961538,0.012821,3.935897,39.7298,10.817175
S01010117,0.761905,0.904762,0,0.904762,0.214286,4.166667,47.606,9.099969697
E01024143,0.612903,0.596774,0.387097,0.983871,0.790323,5.370968,94.34460256,18.40104487
E01027734,0.404255,0.631206,0,0.666667,0,2.542857,68.71325556,13.60662222
E01019869,0.033333,0.933333,0,0.933333,0.6,4.1,52.7760625,7.0736875
E01027047,0.454545,1,0,1,0,3.727273,33.31429231,7.318007692
E01024473,0,1,0,1,0.703704,5.37037,61.18852381,11.72629762
95EE15W1,0.904762,0.888889,0,0.888889,0,1.571429,31.47074,10.25264
E01005938,0.352941,0.980392,0,0.980392,0.27451,4.745098,39.31635294,9.152029412
E01010111,0.034483,1,0,1,1,5.896552,68.1740625,12.486875
E01033050,0.9,0.766667,0.2,0.966667,0,7,40.07857843,12.0414902
E01027781,0.066667,0.95,0,0.95,0,2.9,38.1354,8.124066667
E01033659,0.333333,0.5,0,0.785714,0.154762,3.821429,69.18998148,20.32524074
E01003233,0.88,0.68,0,0.68,0,4.44,52.13804167,11.27315278
E01028158,0.931818,0.068182,0,0.068182,0.818182,4.590909,168.6250392,23.21486275
E01017701,0.121212,0.924242,0,0.924242,0,2.863636,26.42007828,6.222631313
E01002115,0.076923,0.961538,0,0.961538,0.961538,5.153846,77.08932353,11.46098039
E01028916,0,0.76,0.24,1,0,3.76,26.75455208,6.006375
E01018046,0.891304,0.826087,0,0.826087,0,2.73913,44.62666667,9.944666667
E01031070,0.058824,0.970588,0,0.970588,0.676471,5.235294,55.92916667,9.46375
E01001026,0.033333,0.8,0,0.966667,1,5.066667,52.94229167,6.502430556
S01013361,1,0,0,0,0.888889,5.666667,199.14,30.96333333
E01010317,0.026316,1,0,1,0.842105,5.526316,83.75670588,13.26376471
E01018817,0.333333,0.688172,0,0.688172,0,3.107527,49.02058578,8.015767157
W01001815,0,0.944444,0.055556,1,1,5.944444,50.56702083,13.09583333
E01027793,0.697674,1,0,1,0,2.72093,33.10958333,6.423375
E01015257,0.833333,0.75,0.25,1,0.75,5.375,64.30233333,12.6279
E01007110,0.935484,0.064516,0,0.064516,0.258065,3.483871,27.00829872,6.386235897
E01007338,0,0.964912,0,0.964912,0.807018,5.607143,71.73121429,10.52285714
E01010704,0.921875,0.609375,0.28125,0.90625,0.703125,5.746032,123.2137083,30.66889583
E01008907,0.96,0.72,0.04,0.76,1,5.72,44.05666667,6.594166667
E01030083,0.446809,0.943262,0,0.943262,0,1.471429,47.85992292,10.0007375
E01010369,0.270833,1,0,1,0.3125,4.6875,32.78466667,7.0575
E01011035,0.241379,1,0,1,0.965517,6.275862,96.65811111,8.443444444
E01017775,0.020833,0.958333,0,0.979167,0.479167,3.9375,51.35808333,8.371628788
E01011003,0,1,0,1,0.918367,5.816327,59.980125,8.91125
W01000709,0.242236,0.26087,0,0.776398,0,2.025,21.89619573,6.158879487
E01006086,0.634615,0.846154,0.153846,1,0,3.846154,67.09463542,16.02958333
E01032535,1,0.894737,0,0.894737,1,7.684211,61.44375,11.59783333
W01001041,0.192308,0.807692,0.153846,0.961538,0,3.346154,34.15178,8.80182
E01010656,0.081081,1,0,1,0.72973,4.540541,65.1455,8.8185
E01017600,0.034483,0.62069,0,0.965517,0.931034,5.344828,57.39191667,8.733633333
E01030946,0.15625,0.875,0.125,1,0.78125,5.5625,59.47034375,11.5279375
E01024812,0.5,0.891304,0,0.891304,0.086957,3.304348,48.43668067,10.14891737
E01024671,0.683333,1,0,1,0.133333,5.366667,46.6947,10.71474444
E01010657,0,0.969697,0,1,0.818182,4.636364,133.5248958,15.14705208
E01033083,0.416667,0.145833,0,0.6875,0.458333,3.808511,72.07022222,27.06347222
E01017934,0.673077,0.807692,0.153846,0.961538,0,4.653846,38.61131333,8.980826667
E01027242,0.742857,0.942857,0,0.942857,0.8,8,457.9829167,310.13125
E01003404,0,1,0,1,0.688889,5.111111,50.86601852,11.20673611
E01026509,0.485294,0.882353,0,0.926471,0.308824,4.164179,31.53474691,6.437444444
E01019545,0,1,0,1,0,4,32.25422222,7.753166667
E01016631,0,0.9,0,1,1,5.9,154.862359,14.02960256
E01011352,0.892857,0.071429,0,0.089286,0.910714,4.872727,95.04480702,13.86815789
E01004723,0.62963,0.962963,0,0.962963,0.037037,5,111.6758846,84.95314103
95JJ18W1,0.957895,0.147368,0,0.147368,0,3.747368,42.31845833,14.56126852
E01008322,0.769231,0,0,0,0.769231,4.307692,140.8391154,19.61403846
E01006889,0.289474,0.868421,0,0.921053,0.815789,5.394737,54.27553571,10.89328571
E01029140,0.428571,0.845238,0.02381,0.928571,0.214286,2.654762,36.49446296,9.445344907
S01013417,0.870968,0.258065,0,0.290323,0.419355,4.193548,93.69155303,16.55445455
W01001744,0.133333,0.7,0.3,1,0.933333,5.566667,85.84988889,11.09288889
E01027699,0.540541,0.189189,0,1,0.783784,6.189189,97.5185,9.755741667
E01025809,0.608696,0.804348,0,0.967391,0,2.3,39.28125862,16.64668966
E01003468,0.695652,1,0,1,0.956522,6.565217,80.31943333,11.4311
E01033286,0.607143,0.928571,0.035714,0.964286,0,5.037037,33.30985,9.27805
E01017007,0.44,1,0,1,0.76,6,99.0817,12.8957
E01026378,0.928571,0.928571,0.071429,1,0.928571,6.785714,107.8307556,12.26125556
E01001851,0.928571,0.964286,0,1,0.071429,6.142857,110.1200667,53.71506667
S01006545,0.931034,1,0,1,0,6.793103,50.675,13.03361111
E01016451,0.7,0.7,0.2,0.9,0.866667,7.566667,137.7405556,16.74444444
E01033713,0.3,0.75,0.2,0.95,0.9,5.6,70.13362222,11.30913333
E01032204,0.611111,0.944444,0.055556,1,0,3.944444,31.67515,8.49765
E01033439,0.530864,0.604938,0.160494,0.765432,0.580247,4.518519,54.16225833,9.7988375
E01012047,0,1,0,1,0.965517,4.931034,56.36215385,8.100769231
E01011200,0.537037,0.87037,0,0.907407,0.574074,5.648148,61.09811364,13.54449242
E01019397,0.007407,0.985185,0,0.985185,0,2.962963,33.17408621,7.688862069
E01020112,0,0.942857,0,0.942857,0,2.956522,32.63953846,9.431615385
S01007524,0.22807,0.701754,0,0.877193,0,1.035088,19.8285,3.766321429
E01006292,0.6,1,0,1,0.885714,5.771429,131.8986429,17.55721429
E01010918,0.270588,0.905882,0,0.952941,0,2.964706,27.24845455,8.656136364
E01030796,0.84375,1,0,1,0.9375,6.71875,59.6788,11.47524444
E01024526,0.847458,1,0,1,0.661017,6.050847,54.36286111,8.388253968
E01019017,0.296296,0.805556,0.092593,0.907407,0,2.814815,34.90679839,10.01830108
S01011102,0.875,1,0,1,0,4,30.8128125,4.49159375
E01015593,0.709677,0.935484,0,0.935484,0.709677,7.225806,139.9459286,25.72035714
S01010451,0.608696,1,0,1,0.217391,6.173913,66.36,30.53055556
E01013794,0.712121,0.651515,0,0.984848,0,3.136364,37.97462121,17.65468182
E01000473,0.567568,0.378378,0.486486,0.864865,0.945946,5.702703,60.28784211,16.30610526
E01014067,0.966667,1,0,1,0,3.966667,26.22325,5.66375
E01029098,0.648649,0.459459,0.513514,0.972973,0,4.108108,33.37416875,7.6958125
E01013223,0.850467,0.785047,0,0.88785,0.738318,5.396226,75.47643939,24.42102525
E01026915,0.565217,1,0,1,0,3,36.46933333,9.327869048
95ZZ08W1,0.938776,0.918367,0,0.918367,0,3.77551,45.50698333,12.67476667
E01014392,0.820896,0.701493,0,0.80597,0,3.134328,71.61325,38.52132143
E01003797,0,0.5,0.315789,1,0.894737,5.184211,131.7036923,15.43230769
E01007788,0.358491,0.886792,0.075472,0.962264,0.45283,4.115385,28.53722593,6.738596296
E01005246,0.030303,1,0,1,0.757576,5.545455,33.43166667,6.753333333
E01020150,0.141304,0.913043,0,0.945652,0,3.065934,27.1371619,6.416109524
E01026508,0.827586,1,0,1,0.827586,5.482759,35.74453889,5.812777778
E01027300,0.37037,0.092593,0,0.092593,0,2.574074,67.48375463,15.59425463
E01009279,0.703704,0.925926,0.074074,1,0.962963,5.851852,57.17772727,11.16295455
S01009716,0,1,0,1,0,3,22.1802,5.90425
E01021276,0.333333,1,0,1,1,6,35.63487179,10.22076923
W01000948,0.563636,1,0,1,0,3,30.85458824,7.890882353
E01021269,0.135135,0.797297,0,0.959459,0.554054,5.097222,74.51125,14.5515625
E01006160,0.612903,0.408602,0.301075,1,0.752688,5.430108,69.16415,10.648625
S01006517,0.507246,0.492754,0,0.507246,0,2.536232,18.73836667,4.887783333
S01011531,0.029412,1,0,1,0.647059,5.205882,84.89288889,14.816
E01019773,0.283784,0.932432,0,0.945946,0.256757,3.712329,39.50713492,8.586007937
E01030223,0.037736,0.962264,0,0.962264,0,2.962264,28.7454,7.421266667
E01025735,0.137255,0.72549,0.254902,0.980392,0.764706,4.333333,100.5025603,15.95647436
S01009966,0.090909,0.454545,0,0.909091,1,5.454545,58.67714286,5.598142857
E01033414,0.926471,0.794118,0,1,0.897059,7.441176,81.369,9.803076923
E01025491,0.568627,0.294118,0.058824,0.411765,0.392157,3.392157,108.2914125,15.47265
E01029497,0.731183,0.182796,0.096774,0.290323,0.580645,4.333333,118.6077043,17.38825538
E01032738,0.313953,0.209302,0.05814,0.94186,0.651163,5.639535,42.75363636,18.02886364
E01022523,0.402299,0.862069,0,0.965517,0.402299,5.183908,65.53960185,14.37216667
E01017011,0,1,0,1,0.947368,4.894737,87.6175,11.19291667
E01025530,0.666667,0.933333,0.111111,0.933333,0,4.555556,56.573725,12.821175
E01008102,0.766667,0.233333,0,0.233333,0.866667,5,103.4195909,12.77981818
E01025360,0,0.835616,0.109589,0.986301,0,3,42.58688235,12.25702941
E01000600,0.742424,0.477273,0.015152,0.840909,0.030303,3.954545,108.1144286,69.89441071
E01021006,0.285714,1,0,1,0,4,32.55378333,8.114191667
S01008916,1,0.527778,0.361111,0.944444,1,8.444444,104.0226667,12.75966667
E01025358,0.028037,0.663551,0.308411,0.971963,0.028037,3.065421,24.30331897,4.794689655
E01011999,0.084034,0.546218,0,0.97479,0.596639,4.731092,70.98730769,53.69719231
S01011936,0,0.478261,0.434783,1,0.913043,5.26087,86.55916667,10.30916667
S01010902,0,1,0,1,1,5.964286,67.84642857,8.425714286
E01002412,0.64,1,0,1,0.76,5.36,40.74333333,9.127833333
E01005178,0,0.967742,0.032258,1,0.935484,5.83871,54.96522727,9.276363636
E01025279,0.880952,0.369048,0,0.392857,0,3.204819,95.57790278,61.364775
E01015943,0.47619,1,0,1,0.119048,3.857143,70.04237692,19.86739231
W01000696,0.08046,0.977011,0,0.977011,0,2.827586,29.51025,6.523
E01018151,0.004237,0.440678,0.059322,0.5,0.275424,3.410256,68.3835,13.32430952
E01030829,0.039216,0.980392,0,0.980392,0.529412,4.843137,35.84561111,7.723212963
E01013524,0.553571,0.267857,0.660714,1,0.803571,7,70.92557692,20.68096154
E01000054,1,0,0,0,1,5.7,62.04707407,12.86044444
E01021590,0.142857,1,0,1,0.809524,4.761905,55.41256061,10.22707576
E01000307,0,0.605263,0,0.868421,0.578947,4.702703,72.29088889,13.94040741
E01018781,0.081818,0.936364,0,0.945455,0,3.027523,28.58795313,10.510625
E01017518,0.645161,0.806452,0,0.806452,0.774194,5,89.20411538,12.08611538
W01001378,0.37037,0.888889,0,0.888889,0,3.185185,56.95871111,14.68751111
E01002217,0.222222,0.977778,0,0.977778,0.355556,4.8,52.76960256,12.53497436
E01032764,0.671642,0.522388,0.134328,0.671642,0.089552,3.723077,99.69846154,44.62384615
S01007627,0.925926,0.833333,0,0.833333,0,3.462963,50.48014706,12.11555882
E01028628,0.183673,0.387755,0.428571,0.816327,0.632653,4.265306,42.74942879,10.52140606
E01021504,0,1,0,1,0.78125,5.46875,95.60822727,15.7385
E01031806,0.538462,0.846154,0,0.903846,0.826923,6.75,42.96547917,6.751229167
E01026218,0.125,0.96875,0,0.96875,0.875,6.625,78.45034722,8.518694444
E01010886,0.016949,0.983051,0,0.983051,0,2.949153,22.332575,5.285225
E01006244,0,0.969697,0,0.969697,0.818182,5.5,148.1266667,14.93388889
E01008374,1,0.966667,0.233333,0.966667,0.966667,7.8,118.1821429,36.67589286
E01031453,0.785714,1,0,1,0,6.97619,30.7425,7.765176471
W01001821,0.804348,0.934783,0.217391,1,0.391304,4.695652,44.39146154,13.81626923
E01021782,0.315789,1,0,1,0.868421,5.605263,95.22559028,13.22544444
E01023143,0.552941,0.541176,0,0.6,0.294118,3.452381,114.8680093,21.88221296
E01023511,0.057692,0.596154,0.153846,0.942308,0.634615,4.75,82.33076471,15.52514706
E01003518,0.814815,1,0,1,0.888889,6.074074,61.54330769,7.252384615
E01030807,0.387097,0.693548,0.016129,0.725806,0.322581,3.387097,55.2507381,14.91747619
E01013334,1,0.807692,0,0.807692,0.923077,7.5,81.11857692,11.78753846
E01026922,0.75,0.96875,0,0.96875,0,2.9375,29.53332292,7.222135417
E01014127,0,0.902439,0.097561,1,0.878049,4.682927,79.67283333,11.4269375
E01026332,0.04717,0.962264,0,0.990566,0,1.188679,31.073,6.961414141
E01013215,0.105263,0.894737,0,0.912281,0.754386,5.232143,36.43493651,7.649888889
E01002327,0,0.962963,0.037037,1,0.888889,5.666667,62.44836364,12.01351515
E01020617,0.835821,0.208955,0.014925,0.223881,0,2.910448,32.46813036,7.620230357
S01011083,0.961538,0.038462,0,0.038462,0,3,30.28895238,7.547547619
E01018037,0.714286,1,0,1,0,3.085714,45.48369841,10.24818254
E01010352,0,0.833333,0.166667,1,0.933333,4.8,41.91038636,8.980659091
E01005615,0,1,0,1,0.934783,5.804348,150.4583333,30.04
E01021181,0.903226,0.967742,0,0.967742,0,2.967742,52.98172083,10.60143333
E01020446,0.050847,0.983051,0,0.983051,0,3.586207,87.97170864,26.79140309
E01006335,0.069767,1,0,1,0.860465,6.651163,56.69766667,15.99433333
E01021806,0.75,0.87963,0.009259,0.925926,0.046296,4.555556,65.48974731,20.15077957
E01006893,0.756757,0.756757,0,0.891892,0.972973,5.702703,75.87965385,14.54980769
E01016814,0.877193,0.403509,0,0.403509,0,3.824561,80.69460507,22.03322645
E01004356,0.904762,0.809524,0,0.809524,0.904762,6.285714,28.72784615,5.694
E01014126,0,0.809524,0.142857,0.952381,0.809524,4.547619,85.54138235,10.93117647
E01014391,0.706667,0.946667,0,0.973333,0.013333,3.608108,50.68205263,20.42495614
E01004736,0.694581,0.017241,0,0.539409,0,4.487624,42.64815104,23.50670313
E01019457,0.923077,0.153846,0,0.153846,0.615385,4.576923,52.99721429,7.924071429
E01016996,0.785714,0.607143,0.035714,0.785714,0.892857,5.321429,48.068375,7.62778125
E01023561,0,0.955556,0,1,0.866667,4.688889,69.39053125,15.1446875
E01016063,0.371429,0.428571,0.4,0.942857,0.971429,5.285714,62.8973,10.84933333
E01030548,0.267442,0.77907,0,0.77907,0.337209,4.25,48.40262667,15.93902667
E01031120,0.075,0.675,0,0.925,0.6,5.2,51.62701389,10.15426389
E01007191,0.26,1,0,1,0,3,24.90220455,5.932818182
E01014616,0.854167,0.0625,0,0.145833,0.916667,4.8125,66.84507353,7.965544118
E01033082,0.594595,0.72973,0,0.972973,0.27027,4.891892,39.56,14.4915
E01017829,0.017241,0.982759,0,0.982759,0.603448,4.137931,90.66484667,27.0005
E01016599,0.580645,0.483871,0.516129,1,0.83871,6.870968,53.17645455,9.189090909
E01005841,0,0.896552,0,0.965517,0.655172,5.103448,53.99059524,10.25611905
E01027783,0.463636,0.872727,0,0.872727,0,3.256881,36.67776923,9.036634615
E01008057,0.807692,1,0,1,0.153846,4.461538,57.27907407,7.094481481
E01025226,0.064935,0.974026,0,0.974026,0.597403,4.116883,67.149,12.73029412
E01017500,0.681818,0.818182,0.181818,1,0.954545,5.727273,131.106,19.09266667
E01006609,0.25,1,0,1,1,6,83.00244444,12.71
E01021812,0.255814,0.883721,0.023256,0.906977,0.27907,4.27907,47.81181579,8.423065789
E01021779,0.555556,1,0,1,0.851852,5.481481,52.75245,8.1272
E01019411,0.428571,0.619048,0.380952,1,0,3.428571,52.9055,25.39072727
