"","LSOA","age_rank","edu_rank","disab_rank","children_rank","housing_rank","income_rank","final_BII_RANK","rank_sum","final_BDDI_RANK"
"32873","E01034834",19132,30011,33624,31751,27500,29862,12975,184855,32855
"32874","E01034835",1548,10391,22341,11474,23277,30024,12237,111292,14481
"32875","E01034836",6417,29880,32130,2604,29748,33001,13309,147089,25919
"32876","E01034837",12783,25374,29422,14142,20241,32773,14662,149397,26561
"32877","E01034838",11580,28974,33698,30941,32074,33572,26728,197567,33520
"32878","E01034839",11466,16012,33671,33468,32280,33573,26730,187200,33045
"32879","E01034840",10825,18228,23907,15164,12070,22092,23759,126045,19283
"32880","E01034841",817,4582,1191,2987,7802,22562,22919,62860,2372
"32881","E01034842",3384,32974,10706,425,12488,31137,21786,112900,15015
"32882","E01034843",4902,120,15064,32324,11523,2531,23984,90448,8137
"32883","E01034844",169,273,5799,33397,19493,5438,17651,82220,6057
"32884","E01034845",17543,30055,32728,20305,29276,29035,27232,186174,32959
"32885","E01034846",14069,32064,32623,11288,32648,29036,27234,178962,32326
"32886","E01034847",10998,15932,6337,5697,10131,18306,30550,97951,10257
"32887","E01034848",16917,24070,31398,6456,24887,18307,30554,152589,27417
"32888","E01034849",20894,13441,27779,12832,21767,23875,31176,151764,27193
"32889","E01034850",20824,20247,29730,15752,10304,23938,31183,151978,27258
"32890","E01034851",26227,25862,29578,26097,26139,20585,22084,176572,32066
"32891","E01034852",26729,22158,26485,24379,16679,20586,22089,159105,28988
"32892","E01034853",17329,13953,15890,15338,12372,22268,26959,124109,18608
"32893","E01034854",4168,8260,2103,1784,15589,22269,26962,81135,5806
"32894","E01034855",2053,11642,15120,2333,21034,22374,26735,101291,11265
"32895","E01034856",33485,14424,20682,31762,3333,5376,31916,140978,24077
"32896","E01034857",27233,7652,15433,27495,13813,5377,31919,128922,20172
"32897","E01034858",32694,15153,26799,32765,5321,16563,33444,162739,29787
"32898","E01034859",24933,5247,12941,11737,13012,11654,32131,111655,14587
"32899","E01034860",21422,4553,7890,15121,7420,11655,32132,100193,10948
"32900","E01034862",1300,1910,9184,5270,21575,13298,28298,80835,5731
"32901","E01034863",14603,6203,19298,10661,17376,13299,28300,109740,13935
"32902","E01034864",33326,20700,33566,33559,26891,25296,28481,201819,33631
"32903","E01034865",13410,8085,31037,31740,23784,26622,26453,161131,29439
"32904","E01034866",18882,25401,32162,15429,25437,30380,32982,180673,32493
"32905","E01034867",1903,16785,20310,2043,24278,30625,32746,128690,20087
"32906","E01034868",5641,18714,20434,2482,28327,30410,28292,134300,21928
"32907","E01034869",20104,27577,31334,20058,30786,30411,28293,188563,33122
"32908","E01034913",5101,24490,21570,3804,28703,31237,16656,131561,21037
"32909","E01034914",6319,29264,23561,1771,31517,31587,14506,138525,23285
"32910","E01034915",369,28292,12889,8,33451,32073,27468,134550,22007
"32911","E01034916",17923,13152,16669,25641,20084,32074,27472,153015,27539
"32912","E01034917",2611,29110,12880,1705,29400,31653,21789,129148,20234
"32913","E01034918",5742,30205,11818,4108,28510,31654,21790,133827,21775
"32914","E01034919",5277,33631,6030,1457,25122,32849,4584,108950,13698
"32915","E01034920",2798,33330,11489,91,18408,32850,4586,103552,11993
"32916","E01034921",4480,31772,5460,371,16541,30291,1738,90653,8184
"32917","E01034922",3889,29895,6795,1228,24765,30292,1739,98603,10486
"32918","E01034923",4008,33211,17191,2250,31755,33498,7889,129802,20457
"32919","E01034924",2917,31976,10085,3011,30668,33246,8384,120287,17384
"32920","E01034925",2597,29852,7991,476,31236,33420,9809,115381,15815
"32921","E01034926",6322,33073,18992,5167,32334,33247,8389,137524,22939
"32922","E01034927",1878,30857,11684,1214,33735,33491,28119,140978,24078
"32923","E01034928",545,31924,4588,297,33752,32929,32523,136558,22630
"32924","E01034929",429,33135,593,163,33692,31495,27428,126935,19545
"32925","E01034930",116,1802,5874,27123,27754,31496,27429,121594,17807
"32926","E01034931",1605,32476,2036,72,17789,30626,20544,105148,12481
"32927","E01034932",3215,31248,9967,656,31440,30627,20550,127703,19788
"32928","E01034933",2413,33138,16540,846,21676,33266,15858,123737,18481
"32929","E01034934",1118,32336,5309,136,31079,33267,15862,119107,17021
"32930","E01034935",798,33501,5619,37,21735,31677,15155,108522,13547
"32931","E01034936",7997,109,7097,22130,6015,158,22421,65927,2823
"32932","E01034937",1904,167,2667,27638,7388,159,22422,62345,2287
"32933","E01034938",3076,27965,16554,1166,25903,31530,6158,112352,14830
"32934","E01034939",6148,28244,26715,3216,24004,31531,6159,126017,19270
"32935","E01034940",135,315,7756,32148,24482,4122,9887,78845,5308
"32936","E01034941",59,54,20316,33644,18256,4123,9890,86342,7067
"32937","E01034942",539,10106,12438,527,26400,31502,16853,98365,10402
"32938","E01034943",16554,33155,32495,12662,31966,31467,16934,175233,31900
"32939","E01034944",28220,22080,30941,20133,25604,28855,22016,177849,32217
"32940","E01034945",12832,23125,28128,15499,29398,28856,22020,159858,29157
"32941","E01034946",2959,7238,22999,32608,26487,28718,26666,147675,26096
"32942","E01034947",1916,11827,5345,21286,26862,29437,25890,122563,18103
"32943","E01034948",451,4240,1287,30308,26257,31177,19204,112924,15023
"32944","E01034949",609,3016,2534,32647,25014,31178,19207,114205,15456
"32945","E01034950",25,129,116,33697,3890,13105,24483,75445,4591
"32946","E01034951",541,1947,2215,33256,17788,13106,24487,93340,8963
"32947","E01034952",1313,30317,10528,519,19132,30072,22251,114132,15436
"32948","E01034953",3447,32519,5952,167,16559,30335,23439,112418,14856
"32949","E01034954",2025,28666,7910,494,10154,30073,22255,101577,11352
"32950","E01034955",1369,30289,6329,145,8503,30845,20955,98435,10424
"32951","E01034956",9837,23252,14513,15520,20188,20718,27977,132005,21194
"32952","E01034957",30055,12193,27218,33048,13170,20719,27981,164384,30106
"32953","E01034958",12655,4443,6295,11042,12463,2109,29815,78822,5303
"32954","E01034959",13718,9854,13561,5014,22724,12909,28644,106424,12888
"32955","E01034960",32608,22116,24616,30987,16819,12910,28646,168702,30905
"32956","E01034961",32833,11670,27230,29607,10499,14382,32681,158902,28948
"32957","E01034962",27664,15415,23550,23837,18104,14758,32267,155595,28178
"32958","E01034963",26318,5982,3898,14841,13546,2495,28777,95857,9648
"32959","E01034964",4154,32083,130,3460,18610,2496,28781,89714,7951
"32960","E01034965",1403,11887,2217,178,21285,6400,29440,72810,4063
"32961","E01034966",15740,22770,19603,18884,17029,10117,31089,135232,22215
"32962","E01034967",661,12750,9110,856,21529,10118,31091,86115,7008
"32963","E01034968",2399,5102,2858,3385,18487,21063,29003,82297,6082
"32964","E01034969",10878,19016,14346,7772,24681,22464,27579,126736,19495
"32965","E01034970",24416,26392,27467,32257,26176,21064,29004,186776,33013
"32966","E01034971",16326,31718,25180,18271,29722,22465,27583,171265,31288
"32967","E01034972",32216,23634,33064,33591,18892,24831,33376,199604,33581
"32968","E01034973",32128,16057,25171,31093,13520,13127,33641,164737,30174
"32969","E01034974",19642,18109,22440,20542,7348,20611,29360,138052,23126
"32970","E01034975",2403,3600,528,2547,18299,6889,29569,63835,2512
"32971","E01034976",6126,9078,2532,5145,18189,6436,30470,77976,5123
"32972","E01034977",23969,10857,10279,21340,16060,8904,27728,119137,17029
"32973","E01034978",8538,7282,4655,7314,15235,9418,26179,78621,5260
"32974","E01034979",15223,15975,8384,19391,13105,23779,23667,119524,17163
"32975","E01034980",8302,22766,29479,28418,25987,24206,21377,160535,29313
"32976","E01034981",4652,27552,20103,3116,27150,23762,29764,136099,22490
"32977","E01034982",9274,23159,21502,10437,26309,23763,29766,144210,25088
"32978","E01034983",341,8018,634,111,18489,23764,29768,81125,5800
"32979","E01034984",30824,20695,26533,29628,9207,13701,25424,156012,28272
"32980","E01034985",6409,20602,14829,16089,16637,22071,27216,123853,18517
"32981","E01034986",3288,7978,3772,32726,21740,22381,26488,118373,16787
"32982","E01034987",367,6688,1446,584,18062,12911,28589,68647,3261
"32983","E01034988",16178,11354,9598,8254,8709,12912,28591,95596,9575
"32984","E01034989",12486,17839,9263,5401,9185,12913,28593,95680,9596
"32985","E01034990",12867,13207,2882,10364,553,1308,13131,54312,1306
"32986","E01034991",501,18475,9823,29591,21063,25444,25809,130706,20762
"32987","E01034992",23398,23346,26823,32075,25213,25286,26154,182295,32648
"32988","E01034993",31541,26388,27778,29029,13139,15359,26105,169339,31004
"32989","E01034994",15109,19385,9580,4984,17991,15360,26107,108516,13543
"32990","E01034995",3016,24884,16686,895,30478,32023,4001,111983,14723
"32991","E01034996",3274,31962,30084,349,33708,31710,7450,138537,23289
"32992","E01034997",4298,22135,11112,2920,20813,17745,9098,88121,7526
"32993","E01034998",10291,21687,14215,3420,23223,18308,8325,99469,10728
"32994","E01034999",495,11108,1827,186,20540,18309,8326,60791,2070
"32995","E01035000",4555,8733,2807,5267,18171,13710,29252,82495,6127
"32996","E01035001",7440,4844,4479,10660,16062,13474,29899,86858,7194
"32997","E01035002",14379,21631,16541,5314,9855,7880,29203,104803,12364
"32998","E01035003",531,6295,682,1328,18271,7881,29205,64193,2565
"32999","E01035004",13499,16852,15246,20726,6969,7882,29208,110382,14179
"33000","E01035005",18317,23092,12284,21816,9453,19887,19290,124139,18622
"33001","E01035006",4047,23559,14206,6457,28714,19888,19297,116168,16099
"33002","E01035007",1681,15062,3464,2101,20355,19889,19302,81854,5967
"33003","E01035008",7189,6022,9167,21303,22941,18203,22946,107771,13310
"33004","E01035009",6443,10439,10139,19202,20954,18692,21618,107487,13220
"33005","E01035010",329,4340,392,1471,17720,8905,16599,49756,883
"33006","E01035011",24845,11371,3293,16810,7313,10355,6225,80212,5599
"33007","E01035012",5053,5830,6701,21343,17721,11047,24100,91795,8531
"33008","E01035013",12396,3146,6230,32668,9240,10991,25352,100023,10893
"33009","E01035014",376,5439,1907,414,20792,6383,18901,54212,1290
"33010","E01035015",23036,15891,20957,12726,5562,6384,18905,103461,11968
"33011","E01035016",4978,33116,28358,1384,31216,31311,12898,143261,24793
"33012","E01035017",1364,19331,9476,3373,21579,31655,11267,98045,10290
"33013","E01035018",10553,5325,5111,1411,12743,4124,16448,55715,1449
"33014","E01035019",4867,8847,6516,2337,18190,4125,16450,61332,2142
"33015","E01035020",248,3699,410,4398,14905,18610,21233,63503,2464
"33016","E01035021",4992,18204,8046,6550,22750,17579,23299,101420,11311
"33017","E01035022",1288,12502,12576,561,25793,13846,27045,93611,9034
"33018","E01035023",14130,9084,11108,7807,4300,13847,27052,87328,7323
"33019","E01035024",540,5587,3693,109,26785,1280,24248,62242,2274
"33020","E01035025",33344,5099,15326,28025,3808,1166,24649,111417,14522
"33021","E01035026",20805,8543,16791,13093,14080,7620,24747,105679,12640
"33022","E01035027",567,3171,901,1717,11824,7621,24751,50552,936
"33023","E01035028",3299,5866,1678,1582,20906,7622,24752,65705,2792
"33024","E01035029",1366,2300,786,720,12385,7623,24756,49936,892
"33025","E01035030",30509,10733,17030,23733,17208,6663,26287,132163,21232
"33026","E01035031",4496,6600,3710,1347,22729,6385,26805,72072,3908
"33027","E01035032",15317,14987,12331,10676,23579,15692,20647,113229,15120
"33028","E01035033",5148,7016,3356,9166,20347,15693,20657,81383,5861
"33029","E01035034",28635,8311,15261,23203,11102,12107,30541,129160,20239
"33030","E01035035",781,6083,1545,585,27679,13122,29512,79307,5407
"33031","E01035036",13792,10974,9946,16280,21428,11927,30741,115088,15720
"33032","E01035037",2233,3456,2676,1639,24349,759,15727,50839,962
"33033","E01035038",2134,2460,552,1851,896,900,13893,22686,27
"33034","E01035039",4815,5579,3471,724,27095,872,15068,57624,1654
"33035","E01035040",279,248,6028,33643,17037,4126,12227,73588,4209
"33036","E01035041",3110,302,14063,33444,14868,4127,12229,82143,6037
"33037","E01035042",477,537,8163,31925,30742,18730,12033,102607,11678
"33038","E01035043",249,828,11010,32587,28838,19212,11042,103766,12054
"33039","E01035044",124,68,8147,33688,22596,7145,14108,85876,6951
"33040","E01035045",385,401,4316,33634,16895,6141,16806,78578,5251
"33041","E01035046",2,62,95,33676,12378,15036,16529,77778,5077
"33042","E01035047",831,7934,5489,25795,30030,15037,16532,101648,11381
"33043","E01035048",4182,13519,7548,6023,18899,14725,3319,68215,3191
"33044","E01035049",3101,10283,5972,15854,3591,14200,4920,57921,1693
"33045","E01035050",1798,15640,3529,1018,23026,15858,2294,63163,2419
"33046","E01035051",1591,10959,1943,2737,2585,15859,2296,37970,270
"33047","E01035052",3084,20273,15193,6906,20832,18163,17255,101706,11402
"33048","E01035053",1746,12158,5439,1267,17349,18164,17260,73383,4181
"33049","E01035054",22,36,431,33699,4401,71,22309,60969,2092
"33050","E01035055",20176,9931,7472,16859,7081,9896,22907,94322,9230
"33051","E01035056",12178,10424,11509,5919,15584,9897,22909,88420,7608
"33052","E01035057",13525,14692,13556,24706,6097,7624,29224,109424,13841
"33053","E01035058",4688,28768,31314,3971,15422,7625,29226,121014,17617
"33054","E01035059",2087,18556,14297,9640,13769,3646,20708,82703,6180
"33055","E01035060",13127,22716,20521,16429,936,3647,20709,98085,10304
"33056","E01035061",19868,5298,11325,33638,4712,13493,30716,119050,17004
"33057","E01035062",24709,4355,18014,31061,19056,13107,27636,137938,23083
"33058","E01035063",26520,2110,22135,33380,13030,13323,30961,141459,24237
"33059","E01035064",33146,13723,33265,33618,20441,13108,27641,174942,31868
"33060","E01035065",19263,7371,16413,21775,23258,15860,30027,133967,21809
"33061","E01035066",7260,3849,1131,2771,16926,15861,30028,77826,5093
"33062","E01035067",27401,8993,21777,26190,11337,14192,31319,141209,24160
"33063","E01035068",12529,7660,15400,12088,22256,14193,31320,115446,15841
"33064","E01035069",11237,7894,2191,4785,14957,14369,27396,82829,6204
"33065","E01035070",13153,11502,10191,10780,21641,14370,27397,109034,13725
"33066","E01035071",30339,12034,16575,27759,8814,11034,33751,140306,23860
"33067","E01035072",31276,11766,14401,30958,6357,8914,33640,137312,22874
"33068","E01035073",1362,25902,11535,3341,25844,21616,16933,106533,12935
"33069","E01035074",1913,20439,4434,1788,20299,21617,16936,87426,7346
"33070","E01035075",331,10152,4729,2292,22177,22657,10820,73158,4148
"33071","E01035076",442,4289,548,886,13325,24286,22411,66187,2859
"33072","E01035077",3472,30587,28525,5493,26797,24412,21402,140688,23986
"33073","E01035078",897,8350,5897,1081,12068,24287,22412,74992,4492
"33074","E01035079",2253,8247,3838,1687,13939,14896,23134,67994,3156
"33075","E01035080",1543,5132,5352,2691,12470,16719,18883,62790,2359
"33076","E01035081",7656,9973,10169,3984,13628,15214,22393,83017,6255
"33077","E01035082",14796,20782,26437,7839,25586,16399,22938,134777,22078
"33078","E01035083",3064,8999,10638,1436,23891,15380,24936,88344,7580
"33079","E01035084",11874,4134,9321,6458,18829,8413,27511,86540,7118
"33080","E01035085",14639,5695,8271,8232,11216,8414,27513,83980,6466
"33081","E01035086",20206,10721,5776,10266,11308,8670,30047,96994,9966
"33082","E01035087",21618,7842,11439,17290,13072,8906,29486,109653,13905
"33083","E01035088",25814,13299,12579,18242,9655,8142,24621,112352,14831
"33084","E01035089",7275,3920,2938,7516,9602,8143,24623,64017,2537
"33085","E01035090",13143,9321,2730,4081,9608,12476,31378,82737,6187
"33086","E01035091",11643,27086,23183,9989,28444,12477,31379,144201,25085
"33087","E01035092",5310,7297,11179,4333,18205,12914,19176,78414,5213
"33088","E01035093",25349,13164,11813,14616,5662,12915,19179,102698,11709
"33089","E01035094",2066,13665,3139,514,23340,14872,23010,80606,5687
"33090","E01035095",22466,16403,19969,18764,20372,14538,24843,137355,22890
"33091","E01035096",14865,21935,17587,10634,9083,11656,23320,109080,13737
"33092","E01035097",2732,8987,2649,3806,16689,11657,23324,69844,3484
"33093","E01035098",20154,13611,19375,31245,9469,14214,15592,123660,18454
"33094","E01035099",22913,15997,27956,30139,21792,13490,18021,150308,26804
"33095","E01035100",9597,8206,4909,7783,15461,9197,18730,73883,4267
"33096","E01035101",7674,4632,5010,5827,16101,9711,17418,66373,2885
"33097","E01035102",8825,2936,2337,1708,10327,17867,27784,71784,3851
"33098","E01035103",11774,13746,12181,12340,21003,17868,27788,116700,16246
"33099","E01035104",23550,18260,27704,17366,20175,17710,28000,152765,27470
"33100","E01035105",30192,13479,22413,30352,18956,8655,33519,157566,28661
"33101","E01035106",33518,6628,27967,32409,14451,8656,33520,157149,28556
"33102","E01035107",27749,15769,18060,28709,11371,7668,33319,142645,24594
"33103","E01035108",17894,8545,9374,11424,17900,13668,31645,110450,14198
"33104","E01035109",25616,12751,10776,23329,12152,13669,31648,129941,20510
"33105","E01035110",5896,4565,6870,3890,8575,10792,16962,57550,1646
"33106","E01035111",5070,8045,4841,2381,19347,10793,16964,67441,3059
"33107","E01035112",31735,19345,28030,31910,6566,10369,28369,156324,28355
"33108","E01035113",11803,21228,13721,5397,6823,10119,29122,98213,10357
"33109","E01035114",779,22063,9478,309,27146,20587,26787,107149,13124
"33110","E01035115",5331,12611,2716,5470,5923,21082,25804,78937,5324
"33111","E01035116",27266,27512,16954,30734,9359,20588,26790,159203,29004
"33112","E01035117",1225,9461,3949,2279,17815,17028,27285,79042,5343
"33113","E01035118",7003,21553,13740,2437,19951,15361,14541,94586,9296
"33114","E01035119",3509,15670,7875,1149,12656,15362,14543,70764,3652
"33115","E01035120",23010,12787,19646,18301,13831,17719,25788,131082,20879
"33116","E01035121",22055,25642,23806,25600,20611,22368,23886,163968,30048
"33117","E01035122",970,6949,4133,2132,21439,22369,23888,81880,5975
"33118","E01035123",7300,10415,2405,4039,10571,1426,25256,61412,2160
"33119","E01035124",3226,6938,2996,2458,12872,1449,26150,56089,1489
"33120","E01035125",14056,21452,22891,32507,16733,27042,22965,157646,28675
"33121","E01035126",15302,22061,28493,31665,26272,27043,22966,173802,31678
"33122","E01035127",23485,7285,5239,13197,10505,9376,28621,97708,10180
"33123","E01035128",1747,6055,1065,843,17632,9377,28624,65343,2747
"33124","E01035129",8990,16919,20828,2865,23646,24473,29158,126879,19534
"33125","E01035130",23081,29707,28853,28176,29648,24578,28504,192547,33342
"33126","E01035131",18722,22293,28071,13812,25984,20954,21140,150976,26972
"33127","E01035132",25115,20532,19542,23892,17215,20955,21145,148396,26286
"33128","E01035133",32957,32813,32859,29897,27835,28052,27939,212352,33731
"33129","E01035134",11472,21253,12259,7281,22799,27535,29699,132298,21276
"33130","E01035135",3741,12194,4100,4649,16260,6386,27650,74980,4487
"33131","E01035136",31785,25694,21688,29641,8502,6387,27651,151348,27083
"33132","E01035137",6568,3969,30369,33557,13802,21173,24806,134244,21909
"33133","E01035138",4927,5848,24668,33388,23808,20461,26230,139330,23541
"33134","E01035139",5062,1514,29916,33555,28030,28761,22344,149182,26498
"33135","E01035140",13788,11248,31748,33152,29103,28901,21462,169402,31015
"33136","E01035141",7102,3300,7428,1636,18895,5378,31843,75582,4623
"33137","E01035142",32226,2710,13298,24518,3054,5379,31844,113029,15052
"33138","E01035143",28024,14652,13076,16850,10008,4865,26531,114006,15390
"33139","E01035144",11229,8560,12224,3774,21561,5106,25977,88431,7615
"33140","E01035145",2118,5315,3484,1467,22212,9378,28738,72712,4043
"33141","E01035146",737,5910,3361,361,23415,9379,28740,71903,3875
"33142","E01035147",28806,26705,23433,28873,14671,9380,28741,160609,29327
"33143","E01035148",18983,14075,19864,7274,11021,9381,28743,109341,13819
"33144","E01035149",23586,16360,16485,15819,11233,10597,29881,123961,18552
"33145","E01035150",870,4728,1631,595,4449,9655,12390,34318,184
"33146","E01035151",583,7691,5577,1980,18389,9656,12392,56268,1504
"33147","E01035152",395,5894,1772,4002,7870,9657,12394,41984,410
"33148","E01035153",304,4663,1128,819,17945,8970,15702,49531,866
"33149","E01035154",33684,15558,29225,33323,17198,15726,31328,176042,32008
"33150","E01035155",9311,27189,15772,10882,27583,17869,23030,131636,21065
"33151","E01035156",14980,21563,9701,16815,9719,17870,23034,113682,15281
"33152","E01035157",9131,11828,26018,29304,25249,23170,23610,148310,26254
"33153","E01035158",13398,9121,22852,33260,10614,23616,22266,135127,22188
"33154","E01035159",532,8799,969,747,19785,7383,26006,64221,2570
"33155","E01035160",25022,15488,11461,10404,10984,7384,26009,106752,13001
"33156","E01035161",1010,15743,22003,12975,28967,29521,9149,119368,17103
"33157","E01035162",1773,19848,22312,12789,18220,29744,2581,107267,13150
"33158","E01035163",1708,13493,14753,4717,25949,27455,15963,104038,12145
"33159","E01035164",292,3500,9646,9156,30544,27456,15966,96560,9847
"33160","E01035165",46,10584,367,19,21590,19890,5357,57853,1684
"33161","E01035166",441,13692,4333,80,30611,19891,5360,74408,4376
"33162","E01035167",401,9156,5645,3913,21116,9898,29974,80103,5570
"33163","E01035168",2623,5888,2573,941,20291,9899,29975,72190,3934
"33164","E01035169",431,5195,1297,982,16484,13475,29162,67026,2998
"33165","E01035170",1940,5861,5667,3004,19379,12916,30135,78902,5317
"33166","E01035171",9405,11562,8713,6131,17185,12284,30715,95995,9695
"33167","E01035172",12275,3882,2233,8477,1239,4866,27199,60171,1984
"33168","E01035173",13098,5905,10240,22214,18198,9900,29977,109532,13876
"33169","E01035174",2024,8225,9500,1797,18233,12917,30140,82836,6209
"33170","E01035175",454,3105,9133,3476,23716,14524,21596,76004,4721
"33171","E01035176",8642,5588,12830,11535,3835,14525,21598,78553,5245
"33172","E01035177",1044,5996,3371,11990,15212,5107,26047,68767,3286
"33173","E01035178",10245,21011,4303,3872,19907,14034,31037,104409,12242
"33174","E01035179",2378,9818,957,420,14147,7626,29399,64745,2655
"33175","E01035180",8527,12401,3531,4313,12480,8430,28131,77813,5089
"33176","E01035181",7324,12568,1440,1737,17328,14194,30753,85344,6802
"33177","E01035182",28439,23413,13999,21087,17153,7627,29403,141121,24129
"33178","E01035183",4293,16454,10901,4433,24139,17722,11018,88960,7765
"33179","E01035184",29344,24387,24006,28147,12762,16035,18798,153479,27647
"33180","E01035185",18186,3356,10234,12829,13929,8415,15008,81957,5993
"33181","E01035186",25826,3147,21045,32012,8764,8416,15011,114221,15460
"33182","E01035187",13658,23029,33316,32945,27539,31954,21096,183537,32754
"33183","E01035188",12756,30241,33329,23724,25896,33478,15508,174932,31864
"33184","E01035189",8916,25909,33741,33586,33525,33718,22673,192068,33314
"33185","E01035190",3255,29693,20666,12205,29319,33724,22267,151129,27025
"33186","E01035191",3965,24023,23722,7548,21334,30580,2627,113799,15322
"33187","E01035192",2001,29023,22420,11039,19348,30581,2629,117041,16362
"33188","E01035193",29231,6764,18290,26043,7508,15189,27664,130689,20756
"33189","E01035194",5891,3924,8715,20981,11190,15190,27666,93557,9024
"33190","E01035195",1971,2458,1499,2616,7421,7385,26016,49366,848
"33191","E01035196",24748,9786,12309,27022,13282,7386,26018,120551,17470
"33192","E01035197",12788,33650,33751,16974,33184,33667,21433,185447,32897
"33193","E01035198",1016,9893,10207,6299,19929,33688,21114,102146,11539
"33194","E01035199",7602,28642,28166,25839,32245,33594,17101,173189,31590
"33195","E01035200",1474,32225,25333,12182,21528,33583,17799,144124,25057
"33196","E01035201",3742,5316,7853,10280,10260,24015,16499,77965,5121
"33197","E01035202",2632,15927,14546,6488,20368,24117,17215,101293,11267
"33198","E01035203",383,2005,162,211,3464,488,9567,16280,8
"33199","E01035204",1236,2475,411,64,286,652,5022,10146,1
"33200","E01035205",20392,20277,18078,17894,16832,16194,14974,124641,18785
"33201","E01035206",686,3461,3470,3275,22634,16195,14976,64697,2646
"33202","E01035207",3912,759,4348,33205,23152,5870,18139,89385,7870
"33203","E01035208",2761,412,15070,32274,17230,5871,18141,91759,8521
"33204","E01035209",23769,6471,6959,15343,6880,6388,11088,76898,4897
"33205","E01035210",7689,1146,27964,20715,15775,6389,11092,90770,8221
"33206","E01035211",5585,3835,996,1780,11471,2341,26767,52775,1154
"33207","E01035212",14602,8299,4858,2769,10905,2738,24199,68370,3215
"33208","E01035213",3340,9182,8159,1704,14761,18433,27473,83052,6260
"33209","E01035214",20046,17130,18427,10441,13788,18434,27475,125741,19180
"33210","E01035215",15907,23301,25808,19801,23656,28357,18584,155414,28134
"33211","E01035216",291,5416,1781,303,15946,28294,19011,71042,3715
"33212","E01035217",125,2531,1139,1220,20288,12478,20868,58649,1768
"33213","E01035218",2490,4246,7812,5900,21185,12479,20872,74984,4488
"33214","E01035219",13109,13151,9208,12697,8012,12480,20876,89533,7911
"33215","E01035220",3825,6132,1951,2821,11825,6849,15906,49309,843
"33216","E01035221",390,5024,3100,735,24490,6850,15907,56496,1544
"33217","E01035222",17775,11094,17682,19609,10874,17706,17793,112533,14889
"33218","E01035223",11669,17931,15135,16024,10211,21065,19209,111244,14454
"33219","E01035224",2886,7638,13170,4053,25020,18458,15263,86488,7101
"33220","E01035225",174,3755,4830,2457,24070,20376,20299,75961,4710
"33221","E01035226",673,3737,2025,1695,25743,21066,19211,74150,4328
"33222","E01035227",2818,5592,14707,13151,16691,10573,28787,92319,8692
"33223","E01035228",2939,1153,14693,24707,21797,2142,21163,88594,7659
"33224","E01035229",176,274,3496,6421,26802,9382,14851,61402,2157
"33225","E01035230",413,941,4547,1629,22137,9383,14854,53904,1268
"33226","E01035231",848,567,3704,28831,6318,9384,14857,64509,2611
"33227","E01035232",7877,5406,10557,5423,16109,10574,28789,84735,6666
"33228","E01035233",8559,2870,3488,6362,17126,2522,19643,60570,2042
"33229","E01035234",21769,8397,2650,22285,8938,2307,12135,78481,5229
"33230","E01035235",32491,19855,19071,27513,3496,2308,12136,116870,16305
"33231","E01035236",16571,7839,4039,10870,16870,6160,19515,81864,5969
"33232","E01035237",6661,4537,280,7081,17271,6136,19749,61715,2201
"33233","E01035238",4450,3704,331,1587,13098,2309,14090,39569,311
"33234","E01035239",17531,5449,648,17355,2058,2310,14093,59444,1862
"33235","E01035240",606,3395,324,4528,18979,2311,14097,44240,527
"33236","E01035241",1367,6716,9367,31090,28775,22764,24196,124275,18661
"33237","E01035242",11638,10671,17907,29105,24288,22765,24201,140575,23950
"33238","E01035243",1136,5078,540,518,19962,13695,4492,45421,587
"33239","E01035244",11790,15795,10548,7750,25939,12710,11035,95567,9562
"33240","E01035245",656,5211,497,1388,14444,7628,2433,32257,135
"33241","E01035246",702,4647,344,473,16859,7629,2435,33089,152
"33242","E01035247",528,3722,160,4203,14882,22664,21105,67264,3033
"33243","E01035248",2414,11986,1448,4760,18551,22766,20937,82862,6214
"33244","E01035249",17170,6714,4469,2463,4162,11658,20227,66863,2970
"33245","E01035250",853,2995,74,3,23048,11659,20230,58862,1782
"33246","E01035251",3146,19467,827,597,19248,20589,10060,73934,4281
"33247","E01035252",1334,14469,154,3726,10263,19621,13866,63433,2456
"33248","E01035253",78,1850,10,2468,15643,20590,10062,50701,949
"33249","E01035254",1203,15161,422,1651,18036,19622,13869,69964,3513
"33250","E01035255",28341,6988,11116,29689,4514,5380,17912,103940,12118
"33251","E01035256",26230,4626,7871,20898,18905,4645,23128,106303,12845
"33252","E01035257",6838,323,8048,18188,4368,403,23372,61540,2180
"33253","E01035258",20758,3215,4741,4834,97,404,23376,57425,1631
"33254","E01035259",9190,7421,7162,2889,20624,12494,23352,83132,6279
"33255","E01035260",215,2018,127,264,18456,12512,23204,56796,1573
"33256","E01035261",1142,2063,715,804,20432,2717,18398,46271,634
"33257","E01035262",24563,3039,6100,12090,7130,2759,17213,72894,4077
"33258","E01035263",1114,2266,101,2890,14963,5381,25022,51737,1054
"33259","E01035264",13282,10656,5041,9668,8700,5129,25409,77885,5102
"33260","E01035265",1228,1516,124,1333,10650,3681,28750,47282,701
"33261","E01035266",16357,7889,7426,9725,12914,4366,27233,85910,6956
"33262","E01035267",15761,10520,4104,7810,13073,5433,18904,75605,4631
"33263","E01035268",784,7490,710,1246,14084,5382,19479,49175,833
"33264","E01035269",17385,9046,10336,4891,18834,8695,26877,96064,9712
"33265","E01035270",155,1927,7,465,4281,18310,16285,41430,384
